contract_id,document_name,provider_names,signed_date,contract_type,name,Nome breve,abi,tax_code,vat_code,vat_group,pec_mail,courtesy_mail,referente fattura_mail,sdd,sdi_code,membership_id,recipient_id
pagopa-psp-357,CI332_A_BANCA DI CREDITO COOPERATIVO DI OPPIDO LUCANO E RIPACANDIDA,ABI08708,31/03/2020,A,Banca di Credito Cooperativo di Oppido Lucano e Ripacandida - Società Cooperativa,Banca di Credito Cooperativo di Oppido Lucano e Ripacandida,08708,00101730760,15240741007,TRUE,bccor@pec.eurekaibs.it,segreteria.bccor@eurekaibs.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-359,CI334_A_BANCA DI CREDITO COOPERATIVO DI BASCIANO,ABI08149,01/04/2020,A,Banca di Credito Cooperativo di Basciano - Società Cooperativa,BCC di Basciano,08149,00658270673,15240741007,TRUE,08149.bcc@actaliscertymail.it,bccbasciano@fedam.bcc.it,,FALSE,,pagopa-psp-359,pagopa-psp-359
pagopa-psp-365,CI340_A_BANCA_WIDIBA,ABI03442,15/04/2020,A,Wise Dialog Bank S.P.A.,Wise Dialog Bank,03442,08447330963,01483500524,TRUE,bancawidiba@postacert.gruppo.mps.it,banking@widiba.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-377,CI352_A_BANCA DI CREDITO COOPERATIVO DON STELLA DI RESUTTANO,,15/04/2020,A,Banca di Credito Cooperativo Don Stella di Resuttano - Società Cooperativa,Banca di Credito Cooperativo Don Stella di Resuttano,08947,00073560856,15240741007,TRUE,08947.bcc@actaliscertymail.it,direttore@resuttano.bcc.it,,FALSE,,pagopa-psp-377,pagopa-psp-238
pagopa-psp-370,CI345_A_BANCA_DI_CARATE_BRIANZA,ABI08440,17/04/2020,A,Banca di Credito Cooperativo di Carate Brianza - Società Cooperativa,BCC di Carate Brianza,08440,01309550158,15240741007,TRUE,08440.bcc@actaliscertymail.it,ebank@caratebrianza.bcc.it,favarato@caratebrianza.bcc.it ,FALSE,,pagopa-psp-370,pagopa-psp-370
pagopa-psp-376,CI351_A_BANCA POPOLARE DELLE PROVINCE MOLISANE,ABI05033,17/04/2020,A,Banca Popolare delle Province Molisane - Società Cooperativa per Azioni,Banca Popolare delle Province Molisane,05033,01561760701,01561760701,FALSE,direzione@pec.bppm.eu;,margherita.calandrelli@bppm.eu,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-369,CI344_A_BANCA_MONTE_PASCHI_SIENA,"PASCITMM,ABI01030",23/04/2020,A,Banca Monte dei Paschi di Siena S.p.A.,Banca Monte dei Paschi di Siena,01030,00884060526,01483500524,TRUE,settore.enti@postacert.gruppo.mps.it,sandra.furletti@mps.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-200,CI168_A_SAN_FELICE1893,ABI05652,27/04/2020,A,Sanfelice 1893 Banca Popolare Società Cooperativa per Azioni,Sanfelice 1893 Banca Popolare,05652,00264720368,00264720368,TRUE,direzione@pec.sanfelice1893.it,SERVIZIVARI@SANFELICE1893.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-368,CI343_A_BANCA_EUROMOBILIARE,ABI03250,27/04/2020,A,Banca Euromobiliare S.P.A.,Credem Euromobiliare Private Banking,03250,08935810153,02823390352,TRUE,bancaeuro@legalmail.it,egrassi@credem.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-125,CI091_A_BANCA_POPOLARE_SANTANGELO,ABI05772,05/05/2020,A,"Banca Popolare Sant'Angelo, Società Cooperativa per Azioni",Banca Popolare Sant'Angelo,05772,00089160840,00089160840,FALSE,DIREZIONEGENERALE@POSTACERT.BANCASANTANGELO.com;,sergio.orlando@bancasantangelo.com,,FALSE,IOPVBGU,pagopa-psp-382,pagopa-psp-382
pagopa-psp-184,CI150_A_BCC_BRESCIA,"CCRTIT2TH00,ABI08692",11/05/2020,A,Banca di Credito Cooperativo di Brescia - Società Cooperativa,BCC di Brescia,08692,00385040175,02529020220,TRUE,segreteria@pec.creditocooperativodibrescia.it,u_banking@bccbrescia.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-367,CI342_B_AMERICAN EXPRESS PAYMENTS EUROPE S.L.,BIC36019,11/05/2020,B,American Express Payments Europe S.L. - Succursale per l'Italia,American Express,AMREX,14778691007,14778691007,FALSE,aepeitalia@legalmail.it,eleonora.garassino@aexp.it,Francesca.Pacelli@aexp.com,FALSE,ITQXNCK,pagopa-psp-367,pagopa-psp-367
pagopa-psp-379,CI354_A_BANCA DI CREDITO COOPERATIVO DELL'ADRIATICO TERAMANO,ABI07086,12/05/2020,A,Banca di Credito Cooperativo dell'Adriatico Teramano - Società Cooperativa,BCC dell'Adriatico Teramano,07086,01469670671,15240741007,TRUE,07086.bcc@actaliscertymail.it,piccioni.angela@fedam.bcc.it,,FALSE,,pagopa-psp-379,pagopa-psp-379
pagopa-psp-366,CI341_A_ADMIRAL_PAY,"NIPSITR1,ABI36080",13/05/2020,A,Admiral Pay IP S.r.l.,Admiral Pay,36080,04335420404,15851041002,TRUE,admiralpayipsrl@postaleg.it,f.spano@admiralpay.it,,FALSE,K7L7W65,pagopa-psp-366,pagopa-psp-366
pagopa-psp-375,CI350_A_INTESA SANPAOLO PRIVATE BANKING S.P.A.,ABI03239,13/05/2020,A,Intesa Sanpaolo Private Banking S.p.A.,Intesa Sanpaolo Private Banking,03239,00460870348,11991500015,TRUE,segreteria.ISPB@pec.intesasanpaolo.com;,monica.diluccio@intesasanpaoloprivate.com,,FALSE,,pagopa-psp-375,pagopa-psp-375
pagopa-psp-358,CI333_A_BancaPiacenza,"BCPCIT2P,ABI05156",20/05/2020,A,Banca di Piacenza - Società Cooperativa per Azioni,Banca di Piacenza,05156,00144060332,00144060332,TRUE,bancadipiacenza@bancadipiacenza.legalmail.it,s.barbieri@bancadipiacenza.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-378,CI353_A_HYPE_SPA,ABI36772,20/05/2020,A,Hype S.p.A.,Hype,36772,02686590023,02686590023,FALSE,segreteria@pec.hype.it,elisa.boggiani@hype.it,amministrazione@hype.it,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-380,CI355_A_EFG BANK (LUXEMBOURG) SA,ABI03433,25/06/2020,A,EFG Bank (Luxembourg) SA,EFG Bank - Luxembourg,03433,08097770963,08097770963,FALSE,efg.italianbranch@legalmail.it ,marco.rossetti@efgbank.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-381,CI356_A_HYPO TIROL BANK AG,ABI03151,26/06/2020,A,Hypo Tirol Bank AG,Hypo Tirol Bank AG,03151,94065180211,02794340212,FALSE,bank@pec.hypotirol.it,konto.services@hypotirol.com,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-384,CI359_A_BANCA DI CREDITO COOPERATIVO DELLA VALLE DEL FITALIA - SOCIETA' COOPERATIVA,ABI08913,01/07/2020,A,Banca di Credito Cooperativo della Valle del Fitalia - Società Cooperativa,BCC della Valle del Fitalia,08913,00427910831,15240741007,TRUE,08913.bcc@actaliscertymail.it,direttore@longi.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-385,CI360_A_BANCA_CREDIFARMA_SPA,ABI03110,22/07/2020,A,Banca Credifarma S.p.A.,Banca Credifarma,03110,01795501202,04570150278,TRUE,amministrazione.bancacredifarma@bancaifis.legalmail.it,massimo.bassan@farbanca.it,fornitori.bancacredifarma@bancaifis.it,FALSE,,pagopa-psp-385,pagopa-psp-385
pagopa-psp-130,CI096_A_BCC_CASTELLI_ROMANI,ABI07092,27/07/2020,A,Banca di Credito Cooperativo dei Castelli Romani e del Tuscolo - Società Cooperativa,BCC dei Castelli Romani e del Tuscolo,07092,07311521004,02529020220,TRUE,07092.bcc@actaliscertymail.it,organizzazione@castellituscolo.bcc.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-286,CI256_A_Banca del Territorio Lombardo Credito Coop,"CCRTIT2TBTL,ABI08735",30/07/2020,A,Banca del Territorio Lombardo Credito Cooperativo - Società Cooperativa,Banca del Territorio Lombardo Credito Cooperativo,08735,00436650170,02529020220,TRUE,segreteria@pec.btl.bcc.it,bortolo.copeta@btlbanca.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-386,CI361_A_ENEL X FINANCIAL SERVICES S.R.L.,ABI36085,31/08/2020,A,Enel X Financial Services S.r.l.,Enel X,36085,14897511003,15844561009,TRUE,enelxfinancialservices@pec.enel.it,federico.falciai@enel.com,,FALSE,,pagopa-psp-183,pagopa-psp-54
pagopa-psp-387,CI362_B_TELEPASS_SPA,"ABI36068,TEAYITR1XXX",21/09/2020,B,Telepass S.p.A:,Telepass,36068,09771701001,09771701001,FALSE,telepass@pec.telepass.it,francesca.angeloni@telepass.com,,FALSE,,pagopa-psp-387,pagopa-psp-387
pagopa-psp-344,CI319_A_Banca Valdichiana Credito Coop Chiusi Montepulciano,,16/11/2020,A,Banca Valdichiana - Credito Cooperativo di Chiusi e Montepulciano - Società Cooperativa,Banca Valdichiana,08489,01433000526,15240741007,TRUE,direzionemercato@bancavaldichiana.legalmail.it,enrico.zagari@bancavaldichiana.bcc.it,,FALSE,9GHPHLV,pagopa-psp-344,pagopa-psp-344
pagopa-psp-388,CI363_A_SOISY SPA,,18/11/2020,A,Soisy S.p.A.,Soisy,36060,08946260968,08946260968,FALSE,postmaster@pec.soisy.eu;,mariacristina.romano@soisy.it,,FALSE,,pagopa-psp-388,pagopa-psp-388
pagopa-psp-389,CI364_B_VIVI PAYMENTS SERVICES S.A.,ABI36087,28/12/2020,B,Viva Payments Services S.A.,Viva Payments Services,36087,10671810967,10671810967,FALSE,vivapayment@legalmail.it,accounting@vivawallet.com,,FALSE,,pagopa-psp-389,pagopa-psp-389
pagopa-psp-390,CI365_A_DINERS CLUB,ABI14156,08/01/2021,A,Diners Club Italia s.r.l.,Diners Club Italia,19225,00472710581,00902071000,FALSE,dinersaffgen@actaliscertymail.it,andrea.conti@dinersclub.it,,FALSE,,pagopa-psp-390,pagopa-psp-390
pagopa-psp-160,CI126_A_BCC_PACHINO,ABI08713,18/02/2021,A,Banca di Credito Cooperativo di Pachino - Società Cooperativa,BCC di Pachino,08713,00078210895,15240741007,TRUE,08713.bcc@actaliscertymail.it,contabile@pachino.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-392,CI368_A_FLOWE SPA,ABI36003,09/03/2021,A,Flowe S.p.A. - Società Benefit,Flowe,36003,10917120965,10540610960,TRUE,flowe@pec.flowe.com,Cristina.toniazzo@flowe.com ,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-391,CI366_A_Banca Finint S.p.A.,ABI03266,20/03/2021,A,Banca Finanziaria Internazionale S.p.A.,Banca Finanziaria Internazionale,03266,04040580963,04977190265,TRUE,pec1@pec.bancafinint.com,segreteriadirezione@finint.com,,FALSE,,pagopa-psp-391,pagopa-psp-391
pagopa-psp-394,CI370_A_WORDLINE,BNLIITRR,23/04/2021,A,Wordline Merchant Services Italia S.p.A.,Wordline,33111,05963231005,05963231005,FALSE,wordlinems@pec.wordlineitalia.it,riccardo.rizzotti@wordline.com,,FALSE,,pagopa-psp-394,pagopa-psp-394
pagopa-psp-395,CI371_A_SIAPAY,PIRLITM1XXX,03/05/2021,A,SiaPay S.r.l.,SiaPay,33604,06556440961,10542790968,TRUE,siapay@legalmail.it,Michele.Cilli@siapay.eu,,FALSE,ZKRO483,pagopa-psp-395,pagopa-psp-395
pagopa-psp-398,CI374_A_REVOLUT,LB000484,20/07/2021,A,Revolut Bank UAB,Revolut,REVOL,LT100011706713,LT100011706713,FALSE,bank.lt@revolut.com,legalnotices@revolut.com,accounts@revolut.com,FALSE,,pagopa-psp-398,pagopa-psp-398
pagopa-psp-396,CI372_C_ICCREA BANCA,ABI08000,23/09/2021,A,Iccrea Banca S.p.A.,Iccrea Banca - Istituto Centrale del Credito Cooperativo,08000,04774801007,15240741007,TRUE,iccreabanca@pec.iccreabanca.it,mesposito@iccrea.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-397,CI373_C_UNIPOLPAY SPA,UNPLIT22,02/12/2021,A,UnipolPay S.p.A.,Unipolpay,36960,03961561200,03740811207,TRUE,unipolpay@pec.unipol.it,leonardo.rubattu@unipolpay.it,,FALSE,IRKA1JB,pagopa-psp-397,pagopa-psp-397
pagopa-psp-336,CI311_A_Solution Bank,"CRDRIT2FXXX,ABI03273",16/12/2021,A,Solution Bank S.p.A.,Solution Bank,03273,03374640401,03374640401,FALSE,sistemidipagamento@pec.solution.bank,davide.guiducci@solution.bank,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-399,CI375_C_N26,ABI03646,23/02/2022,A,"N26 Bank GmbH, Succursale Italiana",N26 Bank AG,03646,10429450967,10429450967,FALSE,info@pec.n26.com,laura.cristaldi@n26.com,,FALSE,,pagopa-psp-399,pagopa-psp-399
pagopa-psp-402,CI377_C_FLOWPAY,ABI36925,16/03/2022,A,FlowPay S.p.A.,FlowPay,36925,06968160488,06968160488,FALSE,flowpay@pec.it,federico.masi@flowpay.it,,FALSE,,pagopa-psp-402,pagopa-psp-402
pagopa-psp-400,CI376_C_GUBER_BANCA,ABI03656,13/04/2022,A,Guber Banca S.p.A.,Guber Banca,03656,03140600176,03140600176,FALSE,guberspa@legalmail.it,antonio.borriello@guber.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-401,CI377_C_BANCA_AIDEXA ,ABI03625,11/05/2022,A,Banca Aidexa S.p.A.,Banca Aidexa,03625,00691500706,00691500706,FALSE,aidexa@legalmail.it,federico.sforza@aidexa.it,giulia.princi@aidexa.it,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-403,CI378_C_OLINDA SAS,ABI36092,23/06/2022,A,Olinda SAS - Italian Branch,Olinda,36092,10813760963,10813760963,FALSE,olindasas@legalmail.it,andrea.veronesi@qonto.com,,FALSE,,pagopa-psp-403,pagopa-psp-403
pagopa-psp-406,CI381_C_CCN_SERVIZIDIPAGAMENTO,ABI36039,09/08/2022,A,CCN Servizi di Pagamento S.p.A.,CCN Servizi di Pagamento,36039,02509150351,02509150351,FALSE,ccnservizidipagamento@legalmail.it,roberta.genitoni@ccnservizidipagamento.it,,FALSE,,pagopa-psp-406,pagopa-psp-406
pagopa-psp-404,CI379_C_ICARD,INTFBGSF,20/09/2022,A,iCard AD,iCard,ICARD,BG175325806,BG175325806,FALSE,yavor.petrov@icard.com,yavor.petrov@icard.com,,FALSE,,pagopa-psp-404,pagopa-psp-404
pagopa-psp-405,CI380_C_XOLDY,ABI18164,05/10/2022,A,Xoldy S.p.A.,Xoldy,18164,11932890962,11932890962,FALSE,xoldy@legalmail.it,luca.motalli@xoldy.it,,FALSE,,pagopa-psp-405,pagopa-psp-405
pagopa-psp-407,CI382_C_ZURICH,ABI03667,20/10/2022,A,Zurich Italy Bank S.p.A.,Zurich Italy Bank,03667,12025760963,12025760963,FALSE,ZURICH.ITALY@PEC.ZURICH.IT,ROBERTO.BONFANTI@IT.ZURICH.COM,,FALSE,,pagopa-psp-407,pagopa-psp-407
pagopa-psp-408,CI383_C_FABRICK,,22/12/2022,A,Fabrick S.p.A.,Fabrick,FABRI,02654890025,02675650028,TRUE,amministrazione.fabrick@pec.fabrick.com,giulio.rattone@fabrick.com,,FALSE,,pagopa-psp-408,pagopa-psp-408
pagopa-psp-409,CI383_C_ISYBANK,ABI03385,20/01/2023,A,Isybank S.p.A.,Isybank,03385,05435910962,11991500015,TRUE,info@pec.isybank.com,pay_ch_mgmtopen_bkg.14349@intesasanpaolo.com,,FALSE,,pagopa-psp-409,pagopa-psp-409
pagopa-psp-410,CI384_C_BCCPAY,ABI36964,12/04/2023,A,BCC Pay S.p.A.,BCC Pay,36964,15539261006,15539261006,FALSE,bccpayspa@legalmail.it,fpugini@bccpayspa.bcc.it,eantenucci@bccpayspa.bcc.it,FALSE,,pagopa-psp-410,pagopa-psp-410
pagopa-psp-411,CI385_C_BCC_FINANCING,ABI10640,16/06/2023,A,BCC Financing,BCC Financing,10640,00269390308,15240741007,TRUE,info.bccfinancing@actaliscertymail.it,mauro.tion@bccfinancing.bcc.it,,FALSE,,pagopa-psp-411,pagopa-psp-411
